Feature,COANC_B03-T0-1_neg_4282025_119,COANC_B03-T0-1_neg_4282025_120,COANC_B03-T0-1_neg_4282025_121,COANC_B03-T0-2_neg_4282025_122,COANC_B03-T0-2_neg_4282025_123,COANC_B03-T0-2_neg_4282025_124,COANC_B03-T1-1_neg_4282025_125,COANC_B03-T1-1_neg_4282025_126,COANC_B03-T1-1_neg_4282025_127,COANC_B03-T1-2_neg_4282025_128,COANC_B03-T1-2_neg_4282025_129,COANC_B03-T1-2_neg_4282025_130,COANC_B03-T2-1_neg_4282025_131,COANC_B03-T2-1_neg_4282025_132,COANC_B03-T2-1_neg_4282025_133,COANC_B03-T2-2_neg_4282025_134,COANC_B03-T2-2_neg_4282025_135,COANC_B03-T2-2_neg_4282025_136,COANC_B03-T3-1_neg_4282025_137,COANC_B03-T3-1_neg_4282025_138,COANC_B03-T3-1_neg_4282025_139,COANC_B03-T3-2_neg_4282025_140,COANC_B03-T3-2_neg_4282025_141,COANC_B03-T3-2_neg_4282025_142,COANC_B03-T4-1_neg_4282025_143,COANC_B03-T4-1_neg_4282025_144,COANC_B03-T4-1_neg_4282025_145,COANC_B03-T4-2_neg_4282025_146,COANC_B03-T4-2_neg_4282025_147,COANC_B03-T4-2_neg_4282025_148,COANC_B03-T5-1_neg_4282025_149,COANC_B03-T5-1_neg_4282025_150,COANC_B03-T5-1_neg_4282025_151,COANC_B03-T5-2_neg_4282025_152,COANC_B03-T5-2_neg_4282025_153,COANC_B03-T5-2_neg_4282025_154,COANC_B03-T6-1_neg_4282025_155,COANC_B03-T6-1_neg_4282025_156,COANC_B03-T6-1_neg_4282025_157,COANC_B03-T6-2_neg_4282025_158,COANC_B03-T6-2_neg_4282025_159,COANC_B03-T6-2_neg_4282025_160,COANC_B03-T7-1_neg_4282025_161,COANC_B03-T7-1_neg_4282025_162,COANC_B03-T7-1_neg_4282025_163,COANC_B03-T7-2_neg_4282025_164,COANC_B03-T7-2_neg_4282025_165,COANC_B03-T7-2_neg_4282025_166,COANC_QC_neg_4282025_005,COANC_QC_neg_4282025_006,COANC_QC_neg_4282025_007,COANC_QC_neg_4282025_008,COANC_QC_neg_4282025_009,COANC_QC_neg_4282025_010,COANC_QC_neg_4282025_011,Extraction-blank_neg_4282025_003,Extraction-blank_neg_4282025_004,Extraction-blank_neg_4282025_067,Extraction-blank_neg_4282025_116,Extraction-blank_neg_4282025_168,Extraction-blank_neg_4282025_217,Instrument-blank_neg_4282025_001,Instrument-blank_neg_4282025_002,Instrument-blank_neg_4282025_066,Instrument-blank_neg_4282025_118,Instrument-blank_neg_4282025_167,Instrument-blank_neg_4282025_219
453.2072884 @ 84.36962601233151,530914.1019,516078.7093,500131.743,568422.7648,569993.985,565469.1567,483962.0619,491156.374,489756.1205,675870.8324,648436.1111,647883.7248,380583.6793,371426.4944,369570.0956,569350.6954,569513.195,553778.6687,532481.4705,486898.5722,503368.0843,513435.0878,515071.5663,519125.1003,581716.506,570007.8537,569373.9724,694047.391,717625.5294,706934.6178,504343.1946,497749.8863,504916.8619,424032.029,413778.4624,420199.3225,507336.7765,494372.6747,484765.5928,548610.331,534713.3731,532674.5413,564099.9696,538279.1612,517534.7699,509862.8004,513969.2683,505181.0251,496131.5057,484451.2282,496117.7974,497752.616,491654.8619,497200.045,495535.0366,0,0,0,0,0,0,0,0,0,0,0,0
453.2514668 @ 580.4160334376186,397611.4086,362767.6345,355150.6581,338014.4665,338955.4319,337006.6504,333044.9871,336061.7935,329057.1091,340895.7933,343485.2632,345840.3077,332244.4584,321903.7283,324239.1128,384894.6259,373050.6315,380181.6795,328006.9123,311960.9532,326309.2437,398616.7391,389572.412,403219.7427,344909.7068,273431.148,276826.4123,344746.8402,354442.9535,331458.0008,289431.2247,218600.3665,232438.1004,303962.3171,245193.5722,260179.0044,267423.937,252899.7255,316738.7102,464438.9521,469039.3593,460899.8735,290002.2693,279125.245,311172.105,344430.3106,411938.0972,402701.6193,273638.7433,270086.9953,278446.2383,279942.0582,280290.6123,285702.2833,284244.8051,219132.3577,224145.2068,316719.8753,277638.6268,265312.3445,236309.333,5125.010485,0,0,0,0,0
453.3316683 @ 685.6699027535765,26205.85323,9542.545802,11176.8959,3789.224024,6417.790852,3073.116164,10850.61029,8906.352601,8804.238366,17601.83373,14008.21423,15225.68814,9329.576497,12607.59246,15678.77873,8801.189574,5559.919009,7095.903669,30251.91245,21794.60551,26561.62303,23059.757,8280.155624,23234.58455,5691.31968,9226.998764,15874.02803,20775.14097,6106.883671,11840.7215,18886.56313,12840.36635,16940.24621,19023.2687,2391.803454,20132.9677,20170.83012,20584.97679,9959.818368,29381.00423,30621.42917,28786.6179,10869.63542,4011.654633,5735.485524,23701.77073,15133.61622,26060.65427,34453.61087,34930.44813,39945.56799,37635.87491,34142.32147,36528.29082,35062.64108,0,0,0,0,0,0,0,0,0,0,0,0
453.3317554 @ 701.5039436115628,41538.69437,40864.1792,39750.47551,114023.8219,114127.6543,110051.7152,25371.08788,23340.66271,22969.59111,77914.61701,78155.03362,79871.96843,43508.43414,41535.36449,42194.2724,50801.2387,51084.2181,51652.02442,60635.36341,58314.67056,59775.45767,76687.0607,76803.95923,76859.2797,46857.06212,45095.2055,48370.12722,86375.98448,85669.55235,81461.60207,52922.94359,51652.30574,49195.93259,31139.82087,31161.43662,31721.13949,117086.451,116153.9019,116528.6563,77454.91255,76839.44118,76897.72985,153475.3504,147795.4,137147.2083,87501.12897,87264.59406,85326.05537,36608.87588,37849.70027,40182.81615,41995.85877,41486.74559,43271.82988,42284.55393,0,0,0,0,0,0,0,0,0,0,0,0
453.3540164 @ 680.5200748372172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.074014,0,0,0,0,133072.1428,4428.256282,0,0,0,0
453.3541194 @ 812.411820229491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82744.49512,357.6239458,0,0,0,0
453.3546881 @ 622.2383971174932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557253.0609,1309.983567,0,0,0,0
453.3547309 @ 658.2599694203454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510014.1229,8853.006771,0,0,0,0
453.3551913 @ 731.0695304580256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.8560015,368938.036,0,0,0,0
453.4641376 @ 698.4712644468927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147496.2478,0,0,0,0
454.019481 @ 629.2894282916684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142876.8467,0,0,0,0,0
454.1818707 @ 157.6517778159623,82103.46254,13093.36472,83035.23327,104635.1408,117199.8262,106214.373,16549.66742,4189.408696,86301.33566,22683.44601,119258.3621,109278.5779,86737.24853,4061.793782,103906.6398,99554.26495,23311.82445,95704.63653,5059.08201,4338.872522,10112.01073,5110.311516,98691.47266,86009.93698,14425.50684,8587.424606,17817.00789,137866.5473,6818.747894,6635.014835,3937.766322,3662.104622,66348.46717,12865.41433,4228.720679,8162.80952,74192.62331,3851.369133,17933.49938,67831.8409,4239.920008,4856.274299,3291.256689,47836.29295,3859.292586,3533.689182,6866.596397,3559.974155,68269.31565,75968.66339,72160.45987,77872.00807,76598.67134,75610.64587,68279.73582,0,0,0,0,0,0,0,0,0,0,0,0
454.2259674 @ 231.7128049170868,87001.91783,76341.32074,78363.87643,128504.8303,112992.0319,124971.8795,53499.0864,55376.98951,53548.94124,54979.03572,55426.40953,57134.5091,261338.2307,124481.7636,253599.3246,315317.3375,159666.5666,141463.2607,68863.24112,51062.29043,65335.46543,55169.53173,56747.22966,57683.29962,85458.43228,91198.08503,91932.07668,92967.07581,97867.53386,96705.78218,325880.496,331101.1263,337864.0405,267620.5792,258655.3069,131048.1385,323834.1791,317157.0226,307224.1914,120281.3662,115004.3651,118607.2012,104775.0929,101796.1084,93436.32151,86954.8521,87701.94868,85097.92069,116523.1206,118142.2424,125922.9154,116971.2192,117588.0574,117789.4706,123859.9886,0,0,0,0,0,0,0,0,0,0,0,0
454.2902906 @ 440.1434937050343,74923.42749,72083.17354,71667.55359,118552.7523,121026.3693,119723.1341,98804.6882,99266.08992,97438.66741,155787.6539,157973.7585,159493.7821,68926.10945,69144.04657,65058.67844,116865.3897,113007.7779,115233.5092,149863.555,133283.6233,142509.2374,102701.4081,102929.959,107324.094,116450.8041,113624.5732,115142.2531,190645.8947,192974.4945,189973.0988,47854.64641,49072.39026,43448.35615,115564.2322,113428.3013,114694.5985,90668.00355,88948.99686,88027.08094,189283.6295,186015.7023,190666.7112,78516.42686,77638.50484,77142.81688,163326.1725,164442.6603,162138.1817,126432.7441,125123.1322,127412.5756,129063.7296,128097.0497,131874.0657,129002.1889,0,0,0,0,0,0,39896.62428,0,0,0,0,0
454.34987 @ 533.845014858538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180455.8078,0,0,0,0,0
455.1142382 @ 20.92913797566539,739832.9093,702935.54,695857.402,932384.3455,930251.4812,924355.6023,736499.4731,740793.8293,726349.1519,1006631.099,981879.708,998051.5721,820421.9639,801433.6557,805842.0149,1005257.74,983701.2154,976817.8235,882328.1065,787125.57,825048.9213,816406.0367,818901.6334,826907.6531,867073.1089,856414.9996,870201.4089,967086.1994,977747.8918,964976.0087,745085.241,742784.0468,738821.7584,637863.3125,627080.1445,631204.6609,971902.3996,965684.6712,953837.3836,995930.0042,967642.8522,984099.3517,938607.6261,884340.1433,854350.8569,968528.0295,976575.4938,957869.2893,712959.6623,695977.0426,685342.7697,711318.4006,704381.5032,710590.5134,699029.4675,0,0,0,0,0,0,0,0,0,0,0,0
455.2100065 @ 189.8534877025281,32392.48783,37524.31302,39573.77495,63127.11232,62124.7039,40842.66144,4570.677707,11099.08283,3335.95183,7260.783704,2904.032697,9126.833078,48761.02306,42551.85767,39914.07899,80822.19158,78261.09409,73013.03679,26672.788,16007.23141,19964.92553,14416.15035,4069.504983,5836.540642,39500.1254,37227.76582,39506.52185,41469.86219,40958.02413,32898.47179,93368.67851,145301.4716,172412.6522,59984.9278,51430.72341,57950.87617,274094.9816,267388.0529,229492.7553,50592.47215,48966.18319,47703.77688,22855.46016,27983.02326,19749.83769,30334.46651,32654.97349,25244.79348,184209.4588,183662.6601,175828.2811,181972.4427,175098.593,182030.1991,169904.0013,0,0,0,0,0,0,0,0,0,0,0,0
455.2293473 @ 228.8936003197135,9977.015547,2823.838048,6686.225176,12037.63637,10737.44601,14617.66288,5443.932105,980.8587249,2761.067373,1016.250104,982.0842366,6446.75167,12819.88838,20267.47857,23788.3706,28470.84999,19441.5089,25651.98693,2567.304598,906.876085,2706.690116,2061.488312,2559.660992,6919.682347,5594.955609,1399.468496,2934.463007,1482.127281,1611.600637,16231.78939,16740.53442,16319.70811,29958.94062,24346.84087,24425.24257,14574.70828,26046.54851,32823.77757,24657.38683,6434.450427,7871.195931,15497.72124,9913.309602,5044.841662,1580.759716,1355.837154,1275.63079,3551.094889,24968.95144,23830.83493,25329.59567,25917.05059,25366.76798,24762.5196,23922.11812,0,0,0,0,0,0,0,0,0,0,0,0
455.2293812 @ 257.8863859189121,140992.8448,126137.6801,122292.0191,131422.91,132647.4043,130960.4779,121819.9174,122812.1507,120324.7487,156487.4596,155446.7192,154388.497,123320.8222,120702.9053,120314.262,135310.9198,131973.4544,130365.3692,142615.1897,108007.3577,138723.1429,169794.383,173909.0462,175562.5356,125537.4611,123673.0201,124300.1777,173341.6735,170432.8141,167924.9812,112717.7955,111303.5022,110591.3141,116240.6279,113419.7499,114037.9661,104740.1037,105203.6014,105177.4863,121863.3114,118841.7528,120146.2306,111321.5137,101937.8232,98993.93302,94089.80315,93115.2543,93787.47715,126805.248,126636.519,125367.6598,127417.7036,124998.3911,125734.8157,122027.9821,0,0,0,0,0,0,0,0,0,0,0,0
455.3321628 @ 551.7733039452262,57236.03057,52043.67752,51448.98407,71866.0614,70557.3732,73018.77469,61034.52172,61984.39919,59012.12962,39061.64294,37499.34822,24945.73059,62813.66475,59515.06189,61113.44241,72315.09463,72484.85722,74010.44244,57826.1651,64172.97699,64910.50961,82956.97464,81274.95554,79003.55557,23075.6857,25511.18861,24398.9732,68586.94665,69749.58937,68037.27506,55450.60232,55345.5646,55516.86312,16776.59573,10483.11067,10008.60073,60324.05585,57316.91653,53271.85021,29933.61336,31858.50844,26534.49205,8180.625407,3604.785954,12300.79943,52503.49043,52189.64363,47770.34433,48082.73082,47357.10651,48175.5583,48216.14588,46456.00623,46146.06707,44936.42555,44447.54595,46163.32961,52993.19997,57627.03693,58232.50919,63361.74383,4902.182643,0,0,0,0,0
455.3496378 @ 488.2364313780748,1184.295271,1967.433701,3396.503821,371.5195267,363.271329,338.3332561,273.8330444,0,276.3063664,79717.90842,78392.27707,77323.61452,84652.62907,82537.05266,82063.91462,34745.6242,37942.46719,35747.6508,376.7812015,324.8309526,0,31926.34174,29538.38843,28223.86726,4582.428724,3217.969862,6102.162191,34285.76223,39153.95256,36520.42638,828.1835026,1324.704707,2005.080284,1397.277683,721.5526267,1423.561936,4831.034313,5865.169627,4802.885132,15291.07829,14811.36116,13756.37544,136628.4935,131512.7951,124186.3331,26917.4449,25708.96073,26594.77668,27548.16337,26783.18827,25320.57687,27626.16552,27293.17687,18653.78502,26058.05934,0,0,0,0,0,0,0,0,0,0,0,0
456.1531547 @ 417.9501891443737,188868.6356,176981.4754,178154.7786,253883.4476,253377.4765,251280.4713,112169.3096,117027.3309,113807.0937,212732.4209,212888.554,207265.6151,87820.15479,88152.98983,87608.36933,218238.5983,217000.6506,212804.5003,71294.03364,64171.88151,68869.8983,85642.94608,85829.59165,85977.36529,99280.24485,97403.56969,99541.46835,133824.2019,135931.419,132835.7677,49983.66087,49115.86785,47805.50011,39866.19084,42722.05431,40647.17519,38436.88104,38496.70907,39720.02551,58719.88616,55628.62224,55760.46594,32764.26897,30730.46706,22454.24021,26728.34504,28278.53995,27557.24234,78361.67101,74870.70834,81235.60012,85216.37781,86009.4932,89608.53042,89233.20587,0,0,0,0,0,0,0,0,0,0,0,0
456.1955248 @ 102.539428245064,577515.9421,803370.6965,484708.4857,595036.0511,533029.8318,587306.8701,503470.5569,505845.6055,539413.5974,584576.2541,913830.9326,594041.1246,409511.7735,418921.0007,411580.6198,503686.9215,558886.2201,490051.066,525258.1762,417701.3837,539801.6933,617211.8891,581581.8526,568803.5726,516510.5503,490997.7414,520957.8589,621500.0855,927832.1581,609127.3254,465881.7779,433406.3798,449881.3585,452260.2532,385120.6979,408697.9417,457556.3626,449738.3832,442522.4685,501515.1519,794351.1847,530020.0046,350873.4459,330940.7795,318028.0658,334361.6031,330865.7455,317709.0079,497257.8824,491037.9505,495909.0796,703338.8055,457679.4,452393.0431,454073.0824,0,0,0,0,0,0,0,0,0,0,0,0
456.2320094 @ 23.99939607082812,504105.5187,456005.2638,451415.9626,556125.1534,558421.4936,558538.0977,448715.2256,462499.5213,453047.1383,642696.4558,630778.724,630567.0043,391044.3736,386875.0238,387610.7126,546945.4813,549543.6651,535594.7782,249908.4135,413647.8163,449531.3068,515366.161,522871.9365,522604.4816,527364.2645,520846.354,522578.0091,675806.9394,669366.4283,658682.7093,420305.1993,278474.8323,170735.1649,370008.3011,357669.4987,202249.3191,93758.35947,83218.52016,116801.9737,276902.6325,115501.3174,111527.3328,77459.24663,44232.11093,70206.99077,80853.52908,87915.34631,93244.69868,415776.0785,398846.6083,392655.5014,414232.7275,407688.9077,415775.604,393945.4753,0,0,0,0,0,0,0,0,0,0,0,0
456.2414709 @ 253.7215870575849,14306.86064,19804.68961,11459.21378,30365.19118,31874.07042,34799.68503,9414.419411,13163.99456,5212.796407,14784.10059,11103.48171,7477.282206,30534.0481,31415.84948,27684.2315,13447.08526,41480.6678,40849.59422,13170.73898,13399.96556,4824.909525,4341.744338,3659.008441,5756.869882,25701.27494,25573.58291,20883.299,20233.39288,23060.6465,16919.65099,38469.27623,37573.03719,38964.07199,21722.8225,28769.10786,31593.0613,38185.40759,32790.57093,29647.40775,25255.27399,22883.95987,21211.99116,25628.56673,22130.11924,18757.49592,19961.94213,10180.06764,7153.66574,29856.94136,25687.0682,24801.19577,28932.63941,27325.15965,29163.37641,27500.42729,0,0,0,0,0,0,0,0,0,0,0,0
456.2431437 @ 136.9481292831411,58238.58553,52464.44268,46949.71798,64869.50386,65432.24464,64023.81137,34904.20634,33625.78162,32977.84405,68748.51636,66370.76755,62203.85096,53209.67018,53445.23377,53877.10088,83706.15918,79806.3771,79979.45812,68995.82331,56564.6629,70339.79272,60310.23227,64309.64467,69587.0427,45621.47862,45401.26452,46705.9428,59887.93637,64653.1515,64231.26028,51610.51176,52299.20371,48366.50031,36075.14441,38016.59128,37106.48599,37446.42956,36402.20789,37522.60196,44699.36409,42918.96201,42313.57044,30037.81697,32131.53162,35002.08528,20057.08054,33295.15168,15118.05222,44172.47599,45839.36359,42168.02303,44144.63178,43295.35649,44992.77849,44440.85468,0,0,0,0,0,0,0,0,0,0,0,0
456.2793211 @ 201.9407945345014,40587.6111,37221.74981,41011.20021,62730.17014,61152.98261,60578.30869,30708.8698,35142.7348,35217.76616,53652.25162,48782.50877,54421.47676,50176.95199,42884.5267,47316.49667,77113.69212,76873.21496,73760.93644,22929.80434,29771.59186,38341.87274,57803.11056,52737.29778,57333.40937,48092.1352,45307.94133,47737.2128,45638.57675,58389.5161,49334.37392,54936.63985,57678.46576,53179.69255,37056.0585,34499.30977,39029.06812,56505.38001,52310.91526,58192.35037,67639.23079,60471.13352,65888.9024,44876.711,46450.7911,53128.61888,48142.08599,53368.2496,44862.45515,56206.6304,55049.71155,54948.99728,52807.8394,53987.67754,53926.85974,52138.45404,0,0,0,0,0,0,0,0,0,0,0,0
456.2794504 @ 226.5296225576078,40429.93016,42590.73359,41400.79721,45281.0241,36396.51122,45102.66204,45680.89877,48862.2547,47475.15987,68113.59834,66392.84763,66706.60641,34229.40965,34099.96392,33458.17709,47135.07709,36984.61153,45184.02258,44602.77795,39239.24,47208.81493,47724.64151,47006.34839,49515.80078,50123.32994,51277.51161,45803.15168,59494.61144,69449.85522,64787.97668,35957.39388,32488.38171,34394.81586,33973.97061,35956.77269,37599.03344,39253.20113,43894.11337,38987.02451,57748.29925,65530.7473,63031.70512,56243.38627,41324.96078,53904.62133,67443.45994,69624.16698,67402.52139,54947.17355,54290.65368,57044.50547,54877.78752,54822.28485,54559.73924,53719.72404,0,0,0,0,0,0,0,0,0,0,0,0
457.1796208 @ 131.872196173487,935034.8694,849702.7716,830360.0157,991168.4082,980931.4668,962912.6393,868294.1375,992614.0873,946492.7581,1126327.003,1103467.814,1095506.965,791589.479,766898.2919,752040.7092,962446.905,935909.6972,937083.1269,970021.79,800814.2028,982508.8393,1010530.174,993163.9923,1056643.178,923832.1479,920750.5078,921028.3372,1101220.099,1159379.274,1120903.751,829895.1911,822667.6167,798563.7231,736621.95,757534.8131,739290.7141,833988.0294,848634.7075,854595.3531,918707.0522,910286.326,922236.0049,640486.8698,616429.3365,576452.1732,613772.1022,637662.7494,607249.0824,759158.8455,769675.4193,739189.9577,752293.1547,740419.799,745015.8856,728109.4411,0,0,0,0,0,0,0,0,0,0,0,0
457.2132739 @ 69.2624483670993,126160.3206,118465.5704,116176.5932,140685.8029,135831.6141,67239.1104,122827.7985,121934.7442,67192.32697,151257.1903,151320.0586,149291.7448,69152.89212,12936.80396,12124.97624,126415.1473,122055.7216,47084.50157,11812.70879,84925.50716,18631.92643,15901.74598,8051.485702,9145.682823,117314.0035,24360.22737,22387.53213,52813.63783,53668.6124,24505.70449,112754.9834,20066.70187,111201.3044,95628.67657,94478.77008,97266.82148,13941.89864,21540.14285,101654.26,127096.4581,42684.96144,20883.32572,104229.5007,12854.1578,6107.034372,128016.7078,129674.2716,50199.34296,133853.9329,127206.5149,126405.9278,128708.5951,127092.6261,89258.51288,126579.7851,0,0,0,0,0,0,0,0,0,0,0,0
457.2159576 @ 164.8583853944972,1538972.974,1382795.703,1382335.414,1534681.336,1481245.998,1521770.912,1380824.549,1392648.325,1408089.956,1733447.057,1747942.458,1716766.62,1298905.748,1252435.242,1227968.723,1520885.544,1514452.363,1465139.377,1509193.51,1143181.861,1487817.793,1619479.788,1591438.978,1654578.725,1438264.891,1370065.438,1425629.777,1734686.888,1830081.217,1720572.979,1255874.027,1253257.506,1220908.18,1171903.583,1177445.289,1164848.184,1288492.935,1298378.603,1293821.418,1543875.528,1539005.254,1536034.799,1009407.559,968196.2598,920912.2745,1027935.092,1025970.227,1008729.29,1421553.612,1379032.898,1373945.295,1357141.804,1350269.873,1343182.826,1311117.207,0,0,0,0,0,0,0,0,0,0,0,0
457.2429457 @ 233.6681478316575,100112.9184,85100.51677,84667.27868,125517.7409,132149.698,87418.03835,75536.91701,101685.0185,101887.5661,167617.9655,168301.1164,164734.2629,103701.9488,100479.8266,71696.88565,143772.7509,103308.188,136602.7823,134583.0251,109723.9202,133279.6119,148434.2912,144996.9543,153038.821,111318.7399,77290.47006,109924.2767,174918.0809,117601.2777,168004.6911,69398.03896,66965.8373,63650.25151,90115.93784,26426.96508,26114.09046,54418.47139,61084.99818,59357.52457,108808.4001,108669.5933,115310.2705,61760.76225,61653.21576,60462.73066,74342.57667,110110.1459,72124.91936,131507.1044,125431.4711,127750.4286,130264.566,121664.1705,127513.9634,128989.1218,0,0,0,0,0,0,0,0,0,0,0,0
457.2628877 @ 200.0027664999619,35058.48645,47786.98527,16030.54921,32175.99911,32291.93193,38535.04156,31708.99495,16085.45086,29816.62457,16275.02628,31051.25682,31270.74224,17250.48927,17941.13344,19946.80461,17977.32667,26423.1296,29083.40445,32674.5238,7717.657029,21374.71448,19560.17098,37305.35286,38796.03965,35905.32843,32075.95886,14989.88102,15501.32947,42376.25525,46772.82386,23085.79694,24793.51977,20732.39136,16880.48762,20274.02962,24250.84794,22534.39888,15198.40712,23462.0295,47353.4095,34772.20724,45832.71468,46707.59615,29864.36243,25446.74771,31047.7041,34182.66177,37049.3004,33265.17289,34067.25573,29257.02553,36731.24604,27897.34402,27878.10197,29363.02274,0,0,0,0,0,0,0,0,0,0,0,0
457.2634327 @ 182.443448677621,728435.4533,652236.0471,637809.5475,762824.8713,757107.1787,752426.8992,642784.0845,661450.3479,629250.38,859158.2395,838810.3772,824987.1584,589622.824,572478.2083,578078.4621,803496.2553,778689.6936,768768.5928,700875.8281,557612.7041,677392.7904,601241.1209,604993.5055,617488.4224,681800.3968,675808.3083,680118.3298,808439.1881,832549.9182,805935.6477,660950.4319,658008.4948,649307.3989,573325.5662,564326.4929,576737.2527,688936.9721,693778.6322,684666.6796,690622.7174,659095.735,688939.1047,730975.6603,701559.5979,678215.1249,613510.4559,608714.7602,611163.9726,654676.2723,644755.0816,647257.1217,658766.8612,633843.2396,647262.9268,627312.6119,0,0,0,0,0,0,0,0,0,0,0,0
457.2774615 @ 309.9381710296793,13701.23767,10777.40065,14306.1208,10877.04048,12936.89908,6282.399662,19441.67002,18832.42048,17404.55247,25420.84289,24524.07376,12716.79939,22526.09734,20764.77604,20836.86463,20069.65357,17532.15348,19670.67069,13566.44846,10746.9522,11255.16618,36910.18481,34026.97959,37355.20589,16115.68337,17172.19495,15230.19707,18977.58051,17200.02376,16473.64494,18458.2137,20527.16748,19321.97218,10400.88511,7888.819962,8894.13079,16128.04702,15849.6976,18530.28974,7954.19609,8314.287766,9679.52497,9337.749575,10559.6623,13232.05222,6227.629848,7405.235952,15787.04228,21498.85334,22641.47846,22546.94071,23503.50884,22169.81265,22407.83156,22654.08503,0,0,0,0,0,0,0,0,0,0,0,0
457.32706 @ 572.0555951177416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.8305837,0,0,0,0,0,72263.90904,0,0,0,0,0
457.3479035 @ 521.2736394081287,15169.57113,14366.80003,13743.62632,11972.43122,9504.123102,14699.97313,10977.66682,15247.09091,15185.79626,11971.2178,16634.46647,16670.82321,14053.31933,12798.38752,11325.50712,16272.52385,15013.48109,2404.571742,7235.175091,10959.68034,4521.953765,10852.5939,18758.34574,10960.36003,17489.55616,12161.95945,18023.34905,14041.7679,11293.0994,19516.0647,11084.60541,8810.33934,8429.323924,1182.041441,8619.142784,8503.441839,12888.29944,5951.100419,7583.149981,21061.73713,9533.010832,20841.30604,13536.92879,7874.854805,12146.46586,15805.80211,10471.9452,11824.82889,0,0,0,0,0,0,0,0,0,3722.632862,8763.343155,2775.845301,6687.306965,132665.7311,0,4204.269513,7109.322636,2262.338077,597.6358596
458.1850113 @ 18.09279385434049,15153.52483,12040.41405,10450.8141,19679.48176,19154.33877,17954.56904,10723.89487,8539.473147,14697.25957,13790.24419,23855.34366,12284.82547,15497.74014,15712.25632,17748.57308,11670.6847,18086.68995,18205.24035,17963.81334,7118.510653,17040.00752,20068.21719,21530.35186,17994.57573,15372.49425,16973.80777,11837.48991,5461.618045,10336.57154,18336.86934,14869.4348,13973.07688,16329.39174,12702.95981,5549.496469,15426.31435,20641.82639,20289.6819,18590.15229,25567.74232,26179.38255,10633.29109,9414.970079,7881.820742,13212.39736,12269.67656,6698.167142,12139.78718,23522.32533,20047.29135,20054.05648,21019.80744,21560.86005,20382.37424,11632.0435,0,0,0,0,0,0,0,0,0,0,0,0
458.2278076 @ 255.6763413643359,30333.92654,25482.59699,25442.897,35733.32113,34009.09198,32485.65395,17642.43733,18046.51937,16366.26343,21318.80119,30521.81708,30197.36898,33949.5302,34473.88293,35275.33736,45505.71823,32014.38134,45688.45124,29266.6721,23853.20331,29187.60535,39680.93683,35653.80212,22953.30342,28329.11156,27866.02409,28323.76297,31105.15635,33858.5129,33670.75852,39507.03899,38371.08328,37770.36273,24616.52151,17240.41553,24645.84525,31236.74361,29462.68161,19916.84997,36276.71082,27173.74846,36252.19663,38172.09168,24571.73249,34048.68981,32000.06695,31532.24668,11506.72494,29813.33873,32011.65261,29299.01618,29542.0496,29585.13461,19415.68384,28843.95283,0,0,0,0,0,0,0,0,0,0,0,0
